t_block_1	T_block_1	t_water_in	T_water_in	t_block_2	T_block_2	t_water_out	T_water_out	t_amb	T_amb	t_flow	V_flow	t_block_prob	V_block_prob	t_current_shunt	Current_shunt	t_diff_press	Diff_press
830.9825956821442	20.355069269268114	827.9088826179504	20.1523620054795	829.4482684135437	20.30098833952845	826.3582727909088	20.29404418743096	832.5342733860016	24.873199172826308	820.195152759552	1.45085123	821.7445034980774	-2.71273923e-06	823.272839307785	-0.01769256632	824.8016698360443	21.742975333333334
844.8660664558411	20.335029578967614	841.8015418052673	20.16846929437818	843.3321268558502	20.304807879274986	840.2679080963135	20.31387027470157	846.4044420719147	24.983660869702895	834.0829327106476	1.48613515	835.623423576355	-2.61397854e-06	837.1686148643494	-0.011694943479999999	838.721043586731	21.749825111111114
858.7280969619751	20.360167988761173	855.6468567848206	20.191430694896617	857.1837952136993	20.329042894643926	854.1051335334778	20.28410410894178	860.2617766857147	25.135440505580092	847.9451127052307	1.46428012	849.4881746768951	-2.5376625e-06	851.0350749492645	-0.0130058072	852.5755748748779	21.727338666666668
872.563149690628	20.330836840962395	869.4883913993835	20.13984521989168	871.0280618667603	20.28750669494265	867.9572157859802	20.27701324004452	874.1023921966553	25.04478573759718	861.792679309845	1.45629786	863.3298542499542	-2.53316907e-06	864.8732595443726	-0.00806762624	866.4156730175018	21.60494688888889
886.4630286693573	20.320351133487847	883.3757786750793	20.156336069565853	884.9181761741638	20.29724343951653	881.82892537117	20.25516921369153	888.0154662132263	24.87245680009741	875.6503131389618	1.46375647	877.1842031478882	-2.41644527e-06	878.7404103279114	-0.014352542	880.2924098968506	21.796350888888888
900.3692214488983	20.32388497682503	897.2798700332642	20.138465616740035	898.8214673995972	20.290147430486982	895.7297081947327	20.250829743355105	901.8972144126892	24.979131435525435	889.5657136440277	1.44359353	891.1007001399994	-3.08533893e-06	892.6527905464172	-0.01146146368	894.1945223808289	21.735225333333336
914.2516300678253	20.3210048816667	911.1735174655914	20.126350309221213	912.7150824069977	20.27590392402098	909.6215434074402	20.239039034483948	915.7810232639313	24.77584888539665	903.4401347637177	1.47514159	904.9908645153046	-1.98098707e-06	906.543464422226	-0.012682541759999999	908.0853281021118	21.595640444444445
928.0722024440765	20.305090998764527	925.0159499645233	20.116904096417574	926.5442426204681	20.269399880764574	923.4902739524841	20.225366831102836	929.6136627197266	24.873616757685962	917.3176679611206	1.45354463	918.8679356575012	-2.62295528e-06	920.405356168747	-0.01252095672	921.9525511264801	21.643004666666666
941.9598762989044	20.292124121071105	938.8737852573395	20.12488576195731	940.4226529598236	20.263456926399467	937.3299672603607	20.23168044824781	943.4934520721436	25.024583960968364	931.1483516693115	1.45455902	932.7041811943054	-2.3087165e-06	934.2513704299927	-0.01126399256	935.7906851768494	21.764103111111112
955.8380134105682	20.292710951032475	952.7746036052704	20.107159281565284	954.3128757476807	20.257771350462576	951.2319602966309	20.203020740388304	957.374406337738	24.86132899624945	945.0312077999115	1.49069717	946.5887112617493	-2.58705326e-06	948.125529050827	-0.01203614716	949.6791369915009	21.633467555555555
969.6962237358093	20.253488505714852	966.6261286735535	20.06243721159843	968.16237449646	20.216824262267778	965.0822699069977	20.189912121457077	971.2488338947296	24.892931505307807	958.903865814209	1.42629234	960.4586915969849	-2.40299219e-06	962.0077176094055	-0.01444237472	963.5435132980347	21.650307333333334
983.5841472148895	20.253354666779458	980.4990680217743	20.07611516432072	982.0422267913818	20.208309992714963	978.9764091968536	20.19750240993135	985.1268844604492	24.95352001304206	972.7870335578918	1.46966565	974.3298993110657	-2.15159121e-06	975.8695034980774	-0.00756486324	977.4282653331757	21.835566444444446
997.4780604839325	20.25655650530818	994.4025499820709	20.06961853180409	995.9461448192596	20.212829661042854	992.8533275127411	20.183979384819477	999.0056064128876	24.956770708318782	986.6658320426941	1.45418537	988.220823764801	-2.15159045e-06	989.7646577358246	-0.01760278724	991.3079748153687	21.764404666666668
1011.3908228874207	20.2379708946324	1008.3011469841003	20.063695874545832	1009.831494808197	20.208196743573147	1006.7575628757477	20.17928981476734	1012.9391477108002	25.074478097094836	1000.551276922226	1.45382604	1002.0905487537384	-2.70376199e-06	1003.6459090709686	-0.011946345839999999	1005.1981790065765	21.775060000000003
1025.2619869709015	20.23151314905825	1022.189661026001	20.03397426948037	1023.7147967815399	20.199669590814402	1020.6520845890045	20.144135885196512	1026.8001961708069	25.089457355036203	1014.4845976829529	1.47744325	1016.0198378562927	-2.54663576e-06	1017.5723731517792	-0.01399341864	1019.1168351173401	21.832005777777777
1039.1865494251251	20.225119742814623	1036.1011972427368	20.025788986681242	1037.6373596191406	20.180983414188482	1034.561291694641	20.117969692389185	1040.7220013141632	25.05450778771345	1028.3439848423004	1.4516833	1029.8973643779755	-3.55671726e-06	1031.4520077705383	-0.01092280208	1033.0085425376892	21.77790955555556
1053.0565757751465	20.196954179935947	1049.9718012809753	20.026154493648303	1051.5072751045227	20.165185039485568	1048.4334363937378	20.146866773867778	1054.5828380584717	24.935573053685467	1042.2652299404144	1.44539233	1043.8107318878174	-3.31879484e-06	1045.3511493206024	-0.00860637908	1046.892339706421	21.811461333333334
1066.9442493915558	20.21297122234716	1063.8567626476288	20.027408027656623	1065.3999779224396	20.176162573973397	1062.305168390274	20.146555334264985	1068.4851882457733	24.963109721899887	1056.1416265964508	1.45371429	1057.6808087825775	-1.90020131e-06	1059.2157883644104	-0.0087679966	1060.755253791809	21.770087111111113
1080.8096299171448	20.20267584491327	1077.7461624145508	20.02552901337987	1079.2825701236725	20.174502432868923	1076.2223432064056	20.12568624393477	1082.363303899765	25.07560475719392	1070.0423657894135	1.45593386	1071.5882322788239	-3.35470932e-06	1073.1432344913483	-0.01501700332	1074.6942722797394	21.876961111111115
1094.6990985870361	20.194264506053404	1091.6125876903534	20.024870071016217	1093.14932847023	20.170371381225657	1090.081391096115	20.135111840374975	1096.2444562911987	24.981619141604668	1083.9084270000458	1.44322934	1085.4479668140411	-2.29075869e-06	1086.9916696548462	-0.01151540088	1088.546625137329	21.940002888888888
1108.5874338150024	20.184700064738834	1105.5235214233398	20.013583078723187	1107.058679819107	20.16063443733148	1103.9862606525421	20.124329800082744	1110.126323223114	24.963501561331963	1097.7925398349762	1.45220538	1099.3392102718353	-3.04046101e-06	1100.892894744873	-0.013526570679999999	1102.4367430210114	21.62673977777778
1122.4933190345764	20.167509242087558	1119.3900349140167	19.984504321491876	1120.9450197219849	20.129240793388945	1117.8473751544952	20.121629780181962	1124.0415947437286	25.02780136915724	1111.6694552898407	1.46310783	1113.2096605300903	-3.08984674e-06	1114.7622933387756	-0.011156294	1116.300903558731	21.793676444444447
1136.3752670288086	20.173771455803774	1133.2951068878174	19.99676702390219	1134.8294105529785	20.142720249346688	1131.755922794342	20.09572079525329	1137.9037685394287	25.068798407031665	1125.5881209373474	1.44300981	1127.1373271942139	-1.67125735e-06	1128.6809277534485	-0.009252864000000001	1130.216373682022	21.70287688888889
1150.2743649482727	20.146990320149108	1147.1856832504272	19.98153902284458	1148.7309432029724	20.123163824176487	1145.644800901413	20.101519835364662	1151.819412469864	25.050480770241446	1139.453899860382	1.44381069	1141.0126209259033	-3.92036004e-06	1142.5656888484955	-0.018698191280000002	1144.1062548160553	21.693682000000003
1164.177258014679	20.146043131884785	1161.084257364273	19.985446420744918	1162.6311087608337	20.125385098004813	1159.5356271266937	20.10028178116121	1165.7059519290924	25.07389800938967	1153.3714535236359	1.48450419	1154.9114241600037	-2.39851536e-06	1156.4477317333221	-0.010761233399999999	1158.0002028942108	21.929338444444443
1178.0502989292145	20.14864275125893	1174.950023651123	19.961319803582953	1176.5013074874878	20.10887608029531	1173.4043624401093	20.085965614804895	1179.6000640392303	24.92101360065985	1167.2403502464294	1.44963751	1168.7670238018036	-1.9405982e-06	1170.3095178604126	-0.011030557799999998	1171.8591594696045	21.906154888888892
1191.9220855236053	20.13637819376737	1188.8645615577698	19.95859643762161	1190.3891434669495	20.106729438252753	1187.3308136463165	20.06776528979007	1193.4715549945831	25.03434191661259	1181.1454174518585	1.44390546	1182.690717458725	-2.71723114e-06	1184.2292766571045	-0.0116231102	1185.7836139202118	21.89859622222222
1205.7555177211761	20.12892677831185	1202.699711561203	19.959466473588364	1204.2292375564575	20.09685589455909	1201.1771142482758	20.055482379686314	1207.2826063632965	25.014362054379347	1195.0107061862946	1.45224846	1196.5603516101837	-1.65327828e-06	1198.0966353416443	-0.016399654559999997	1199.6466693878174	21.906327333333333
1219.6487398147583	20.112258196709682	1216.5548059940338	19.93701790249828	1218.090936422348	20.08540707178626	1215.0123329162598	20.04940267724126	1221.1965026855469	24.948315312338497	1208.8143727779388	1.46547014	1210.370310306549	-2.29076094e-06	1211.9215106964111	-0.013059692679999998	1213.4624094963074	21.91987377777778
1233.5235576629639	20.116497419599305	1230.4442021846771	19.919248874248648	1231.9901180267334	20.076514124991444	1228.9054894447327	20.04010806458131	1235.0595185756683	25.053087243967912	1222.7416610717773	1.43128136	1224.285358428955	-2.71723508e-06	1225.8319799900055	-0.0064156208400000005	1227.3689332008362	21.963332222222228
1247.3336629867554	20.088518952892066	1244.2720727920532	19.911588310289908	1245.810252904892	20.04783513085059	1242.742291688919	20.02363197956799	1248.8739778995514	25.103049720148512	1236.5952773094177	1.44434098	1238.1373000144958	-2.40299298e-06	1239.6756353378296	-0.01182067404	1241.219687461853	21.922172222222223
1261.1853239536285	20.090251206136813	1258.111882686615	19.91275695948813	1259.649097442627	20.05279001542701	1256.5754692554474	20.03162679514416	1262.7460477352142	25.065586030635686	1250.4089345932007	1.43404691	1251.9433624744415	-2.57358405e-06	1253.4813876152039	-0.01187454508	1255.027497291565	21.842128000000002
1275.0590364933014	20.1003512769411	1271.9887075424194	19.890385226950965	1273.5315458774567	20.042905975875247	1270.4464437961578	19.99844271516127	1276.5967741012573	24.920804799698168	1264.2841019630432	1.43638721	1265.8185889720917	-2.52420048e-06	1267.3612670898438	-0.00885776292	1268.9048874378204	21.889143111111114
1288.9167516231537	20.098176315641616	1285.8420865535736	19.91618825491672	1287.3657629489899	20.061127068933022	1284.291165113449	20.005248427485263	1290.4493811130524	25.128004702527463	1278.1410944461823	1.43153835	1279.6699676513672	-2.37604306e-06	1281.2136898040771	-0.011353739639999999	1282.7579905986786	21.909632444444444
1302.7615535259247	20.094657765339974	1299.706356048584	19.91613162441824	1301.2359020709991	20.05430607940943	1298.1674902439117	20.03646588437244	1304.3130974769592	25.17094165825985	1291.9905333518982	1.43490791	1293.533234834671	-3.52977758e-06	1295.0728130340576	-0.01747705816	1296.6293189525604	21.95150911111111
1316.6249072551727	20.071793515547526	1313.5347156524658	19.908115823424346	1315.0780293941498	20.052854364511393	1312.0035605430603	19.99943114071405	1318.1743972301483	25.028319558437524	1305.8534817695618	1.43541554	1307.4041266441345	-3.0808562e-06	1308.936832666397	-0.013580411799999999	1310.4796528816223	21.89208866666667
1330.5039246082306	20.068375315432007	1327.4193482398987	19.87916197516812	1328.9690425395966	20.02567058300316	1325.8812630176544	19.998622896937427	1332.030635356903	25.025916812335318	1319.7176456451416	1.46246706	1321.2598104476929	-3.44449198e-06	1322.7934091091156	-0.00918099508	1324.3375658988953	21.842666666666666
1344.3738644123077	20.071986561354947	1341.3107631206512	19.879442556931465	1342.839544057846	20.033503230413682	1339.7813820838928	19.97217719905117	1345.8989026546478	25.119911485915228	1333.58136343956	1.44361832	1335.1367599964142	-2.45686649e-06	1336.690598487854	-0.01857248056	1338.2369692325592	21.993334
1358.2304465770721	20.052532619072576	1355.139165878296	19.8826808291428	1356.680994272232	20.028360404160203	1353.6016931533813	19.99095228772215	1359.7799870967865	25.081996061114545	1347.4367599487305	1.45473978	1348.9715614318848	-3.12127036e-06	1350.5181369781494	-0.01112035568	1352.0577867031097	22.12219044444445
1372.0969545841217	20.06169076497599	1369.0346302986145	19.886830343385046	1370.56028342247	20.02205669382485	1367.5085306167603	19.983961198514365	1373.6324717998505	25.21255984311871	1361.3226346969604	1.42490709	1362.876140832901	-3.13922938e-06	1364.4156041145325	-0.01569939112	1365.9589149951935	22.24908355555556
1385.9549748897552	20.05977316833554	1382.8934347629547	19.885957710248004	1384.422048330307	20.027716906566432	1381.3615267276764	19.98709380643975	1387.4833054542542	25.041013987728427	1375.1762399673462	1.4739423	1376.7348704338074	-3.69140781e-06	1378.2855334281921	-0.01410122604	1379.831044435501	22.070962666666667
1399.8658864498138	20.040978068631006	1396.771457195282	19.86137973741492	1398.3146786689758	19.998337180113722	1395.2186889648438	19.980671569275483	1401.4241874217987	25.13388321160981	1389.0275869369507	1.44566811	1390.5861995220184	-2.73520649e-06	1392.1388483047485	-0.01569938944	1393.682050228119	22.046544444444446
1413.8023617267609	20.042118339726883	1410.7069823741913	19.85851469862583	1412.2724196910858	20.004386131567518	1409.1433990001678	19.969706103556756	1415.3531591892242	25.05657286464286	1402.9735639095306	1.44194873	1404.5144321918488	-2.71274808e-06	1406.0523829460144	-0.015501836159999999	1407.609216928482	21.98480555555556
1427.7207622528076	20.050545518308315	1424.6545405387878	19.870203939675537	1426.1850531101227	20.018504574818973	1423.1072323322296	19.9556774389076	1429.27259683609	25.058044975585226	1416.9082479476929	1.47419963	1418.448528766632	-2.94169237e-06	1420.001895904541	-0.01070732056	1421.549546957016	21.870615777777775
1441.5944321155548	20.032620353652888	1438.5307862758636	19.858844191070354	1440.0701463222504	19.99618271957036	1436.9794194698334	19.968763997699998	1443.1308431625366	25.04821203469771	1430.818662405014	1.43513143	1432.3625209331512	-3.08983339e-06	1433.9029576778412	-0.01819534616	1435.4461824893951	22.078867111111116
1455.4972989559174	20.03281855050614	1452.4134256839752	19.863534306888603	1453.9470765590668	20.007876497359714	1450.8569989204407	19.96238804174161	1457.0558607578278	25.160767431111868	1444.6691312789917	1.43527562	1446.212191581726	-3.47141837e-06	1447.75350856781	-0.01298782484	1449.3037202358246	21.883943111111112
1469.3941202163696	20.021117184641117	1466.3189692497253	19.839954961460187	1467.8459448814392	19.98449917340742	1464.7843916416168	19.956593809255374	1470.9422030448914	25.019213902383427	1458.5923693180084	1.45509994	1460.145567893982	-3.25594632e-06	1461.6905810832977	-0.014047331719999999	1463.247857093811	21.94272911111111
1483.2626421451569	20.014061843997858	1480.1863868236542	19.847085411751557	1481.7219324111938	19.994319122296357	1478.6450533866882	19.9354477048722	1484.8091909885406	25.112826421081255	1472.4863982200623	1.46341527	1474.0314033031464	-3.26044002e-06	1475.5805995464325	-0.01463992152	1477.1163339614868	22.035323333333334
1497.17547082901	20.005034784051844	1494.0899448394775	19.8510161635629	1495.6318736076355	19.97542308187793	1492.5295946598053	19.95955399198168	1498.720944404602	25.045801508493238	1486.3475229740143	1.41466086	1487.896926164627	-2.78009522e-06	1489.436823129654	-0.008516617760000001	1490.993497133255	22.06868377777778
1511.0552706718445	20.014257468488335	1507.9720742702484	19.82895551011402	1509.5192606449127	19.97626994506974	1506.4380531311035	19.93210395301461	1512.6041884422302	25.20250649136346	1500.2649257183075	1.45447824	1501.818871974945	-3.24248092e-06	1503.3570108413696	-0.01129993776	1504.9042332172394	21.911195333333335
1524.949598312378	20.01130508120957	1521.8604938983917	19.820491602867982	1523.4082171916962	19.97348996744613	1520.3247821331024	19.905837725641106	1526.5014774799347	25.05459028758955	1514.1365911960602	1.45027659	1515.6918239593506	-3.18860544e-06	1517.2291362285614	-0.011102405400000001	1518.772825717926	21.968905555555555
1538.831414937973	20.004465926129875	1535.7593309879303	19.819824889321357	1537.3074271678925	19.970372784790857	1534.2227592468262	19.92809093038537	1540.3655543327332	24.746860075714107	1528.0531532764435	1.44491071	1529.602647781372	-3.67343598e-06	1531.1545886993408	-0.015537720880000001	1532.6880955696106	22.513858222222222
1552.7194209098816	19.99574770875131	1549.63419175148	19.805780122563444	1551.172197341919	19.954132993716108	1548.0926191806793	19.931789912976065	1554.2806630134583	24.93287407537624	1541.9150457382202	1.44456313	1543.460250377655	-3.30531672e-06	1545.0064613819122	-0.016507397	1546.5477821826935	21.98901777777778
1566.61203956604	19.98884672640907	1563.5185458660126	19.80090202833075	1565.0698237419128	19.9574895866744	1561.9926507472992	19.926235001913987	1568.1630289554596	25.056260911444074	1555.8249685764313	1.45038052	1557.3663103580475	-4.02359568e-06	1558.898321390152	-0.01270051712	1560.4461629390717	22.068264666666668
1580.4651157855988	19.996723265433605	1577.404573917389	19.814797505798772	1578.934599161148	19.962666040990477	1575.870552778244	19.922546308129803	1581.9940872192383	25.065305012603503	1569.72043800354	1.44672022	1571.2589197158813	-2.81151164e-06	1572.7992327213287	-0.015465921159999998	1574.3290846347809	21.96651688888889
1594.310661315918	19.97883112512143	1591.240667104721	19.809332504965923	1592.776130914688	19.957281086787695	1589.7057611942291	19.90292124308617	1595.85063290596	25.073529331583895	1583.5261607170105	1.45281597	1585.0711932182312	-3.01352307e-06	1586.6179842948914	-0.016704939279999997	1588.1645765304565	22.07070266666667
1608.2165553569794	19.987917498819264	1605.120937347412	19.790020902410234	1606.671287536621	19.93912865846345	1603.5967853069305	19.92026564780045	1609.74818110466	25.006893554038943	1597.3953397274017	1.44554969	1598.9508469104767	-3.77669428e-06	1600.492075920105	-0.01465786628	1602.0445857048035	21.89624533333333
1622.12730884552	19.978486202551437	1619.0151641368866	19.797776956688175	1620.5686819553375	19.945988603313324	1617.4774832725525	19.90100351910964	1623.672661781311	24.87225316321291	1611.2844092845917	1.44372599	1612.8380734920502	-3.40408786e-06	1614.3883292675018	-0.01526838928	1615.9390587806702	22.209578000000004
1636.0830080509186	19.983889125312924	1632.9823327064514	19.80617912215731	1634.5192654132843	19.948719705613158	1631.4373149871826	19.907961376173002	1637.6281638145447	25.11838772933542	1625.2206676006317	1.45509725	1626.7711737155914	-3.42653827e-06	1628.3237826824188	-0.0161842006	1629.8739173412323	22.040062
1650.0026173591614	19.964017425760805	1646.9171590805054	19.786100397159142	1648.4656834602356	19.923825639337377	1645.3809201717377	19.90065086369479	1651.530962228775	25.286088782873485	1639.173096895218	1.46316554	1640.7323987483978	-2.99108654e-06	1642.282172203064	-0.013490681959999999	1643.8215818405151	22.05128311111111
1663.8526062965393	19.951862657505743	1660.780156135559	19.777850081007685	1662.3249852657318	19.906262455870362	1659.245659828186	19.8949131286061	1665.3818018436432	25.168407118349197	1653.075294971466	1.45460902	1654.613895893097	-3.52530397e-06	1656.1531872749329	-0.0121977838	1657.70814037323	21.943776000000003
1677.7122275829315	19.96197876501013	1674.6101651191711	19.78847895744227	1676.1675560474396	19.923555358146178	1673.0726220607758	19.90542844008954	1679.271100282669	25.168811922462922	1666.9105751514435	1.44350007	1668.4527525901794	-2.76213733e-06	1669.9962162971497	-0.014298742159999999	1671.5293729305267	22.144766444444443
1691.6664927005768	19.968202852498806	1688.561888217926	19.78512477530612	1690.124452829361	19.932783514937405	1687.018234014511	19.90631651244061	1693.210589170456	25.191429580731075	1680.8023536205292	1.44524156	1682.353256225586	-3.86648038e-06	1683.9084646701813	-0.01873408216	1685.4580006599426	21.913308222222224
1705.566502571106	19.964874589412304	1702.482583284378	19.786023171160537	1704.0278844833374	19.932387103837016	1700.9428668022156	19.900094852154044	1707.1091475486755	25.034775032762052	1694.7629570960999	1.46062944	1696.315928697586	-2.50175624e-06	1697.8645417690277	-0.01320334964	1699.403969526291	22.169979111111115
1719.4666850566864	19.942328252307483	1716.3888125419617	19.760983881416543	1717.92831158638	19.891597644692904	1714.8408961296082	19.896228509829797	1720.995183467865	25.068329182925822	1708.647500038147	1.42052827	1710.1852385997772	-3.85750213e-06	1711.7352712154388	-0.0140114114	1713.2841560840607	21.944087333333332
1733.3340501785278	19.964714997404847	1730.2479083538055	19.787027109067374	1731.7920780181885	19.924844985303437	1728.7071623802185	19.908728464107366	1734.863408088684	25.167948168613293	1722.5344491004944	1.45478435	1724.0777113437653	-3.42600677e-06	1725.6290011405945	-0.01336278216	1727.1670863628387	22.19430422222222
1747.1934130191803	19.949183040295846	1744.1098656654358	19.77699801968358	1745.6479196548462	19.91683950556734	1742.570963382721	19.887800793527664	1748.7401285171509	25.213348849868744	1736.402302980423	1.44142768	1737.953468322754	-2.76601017e-06	1739.491313457489	-0.01314725936	1741.0279490947723	22.055002444444444
1761.0529701709747	19.955929698195305	1757.9918100833893	19.75635545204572	1759.5297949314117	19.915557597028677	1756.4481344223022	19.85744384797963	1762.5759296417236	25.193193217005497	1750.266653060913	1.44346064	1751.8096253871918	-3.95537979e-06	1753.3608212471008	-0.013559783760000001	1754.9060962200165	22.012144000000003
1774.930892944336	19.94751760911659	1771.862488269806	19.763550367535654	1773.3947174549103	19.90950842243734	1770.31933760643	19.87136230765025	1776.4689803123474	25.308628246169782	1764.115975856781	1.43358551	1765.662884235382	-3.59251861e-06	1767.2134041786194	-0.017979511280000002	1768.7667808532715	22.086631999999998
1788.8297054767609	19.92082165545845	1785.739567041397	19.77197059829771	1787.2903611660004	19.895626163115928	1784.2006666660309	19.86349054623101	1790.377775669098	25.128355349643762	1778.0117778778076	1.47178674	1779.556289434433	-2.92809367e-06	1781.090285539627	-0.0151781526	1782.6484858989716	22.205170666666668
1802.6957414150238	19.948215185526923	1799.6244258880615	19.7672700976722	1801.1583087444305	19.915215239830477	1798.0917360782623	19.862653945322368	1804.2294070720673	25.385111242480214	1791.926673412323	1.44780485	1793.4676246643066	-3.3951296e-06	1795.0178489685059	-0.01833909024	1796.5516197681427	22.208286222222224
1816.5989735126495	19.93314903680828	1813.5163469314575	19.757603944092438	1815.0660302639008	19.893880901461635	1811.9563069343567	19.873704783926666	1818.1323974132538	25.40001104744823	1805.7768821716309	1.44436047	1807.3301839828491	-3.25146529e-06	1808.8744387626648	-0.01607648956	1810.4159123897552	22.105441555555558
1830.5098822116852	19.937640833096633	1827.4088327884674	19.761117740291724	1828.9603645801544	19.899384392814255	1825.8630509376526	19.854475839663845	1832.0452437400818	25.316162952273878	1819.6812751293182	1.42676299	1821.2228918075562	-3.26044419e-06	1822.7812643051147	-0.01322135124	1824.3270931243896	22.036397111111114
1844.346113204956	19.938757989248217	1841.262201309204	19.74639067726667	1842.804790019989	19.894305633370628	1839.711655139923	19.853701016641715	1845.8755042552948	25.413247659956404	1833.5733790397644	1.43876383	1835.1063454151154	-2.60949228e-06	1836.6328973770142	-0.02178675344	1838.1683685779572	21.944646
1858.196878194809	19.92456440779019	1855.118436574936	19.753057887646282	1856.6485509872437	19.878217263920092	1853.5920124053955	19.875432037388144	1859.7395696640015	25.250976709578836	1847.4134092330933	1.42508959	1848.9568815231323	-3.44898347e-06	1850.505830526352	-0.01271850908	1852.0562574863434	22.067121555555556
1872.0843234062195	19.91905066771548	1868.9957630634308	19.757611666723097	1870.536836385727	19.880284302079655	1867.4445352554321	19.866311820479513	1873.6132805347443	25.223355864910086	1861.2778341770172	1.43224479	1862.822951555252	-3.18860921e-06	1864.3666083812714	-0.01596872812	1865.9095940589905	21.999395111111113
1885.93572473526	19.928276265751894	1882.8620336055756	19.753853318985072	1884.3992357254028	19.899536266382796	1881.3240630626678	19.84432075489854	1887.4725606441498	25.335317023679863	1875.1519017219543	1.41848316	1876.7008411884308	-3.18412303e-06	1878.2360398769379	-0.01277240596	1879.7825927734375	22.215017333333332
1899.8409578800201	19.923140926934412	1896.7394061088562	19.74333251126742	1898.2992334365845	19.88966189470069	1895.2126560211182	19.825917978299064	1901.4000217914581	25.357454804698985	1889.014662027359	1.45400971	1890.5637967586517	-1.98998755e-06	1892.1076419353485	-0.00813951628	1893.6504564285278	22.037684666666667
1913.7524333000183	19.925413862557903	1910.672503232956	19.734559585699657	1912.22047829628	19.8908357006887	1909.1183609962463	19.858697463969758	1915.2889354228973	25.155961387030004	1902.9409189224243	1.45344281	1904.4851641654968	-3.64202319e-06	1906.0310997962952	-0.015142713839999999	1907.5703778266907	22.171255111111112
1927.6709995269775	19.90809523045799	1924.5742018222809	19.74795322467931	1926.1169369220734	19.881236735170262	1923.0228216648102	19.853845169774033	1929.2180407047272	25.35718146545969	1916.8446714878082	1.44607009	1918.394625902176	-2.91926184e-06	1919.9395442008972	-0.01374208308	1921.484560251236	22.142047333333334
1941.5266819000244	19.899968719892122	1938.4701232910156	19.735004925103123	1940.00363779068	19.86664903467979	1936.9243729114532	19.84896712774653	1943.0547046661377	25.209120191311115	1930.7513992786407	1.42165586	1932.29061961174	-2.69929502e-06	1933.8334376811981	-0.01471177944	1935.3799924850464	22.186189111111112
1955.3738658428192	19.912666865403914	1952.2976257801056	19.739728610772048	1953.8336889743805	19.876387046004794	1950.763901233673	19.86322798227432	1956.9145171642303	25.39340179379035	1944.5992529392242	1.44737117	1946.1393313407898	-2.7531626e-06	1947.683764219284	-0.0127724268	1949.2339177131653	22.041451777777777
1969.2151658535004	19.90062769654929	1966.151315689087	19.73445919126533	1967.6769607067108	19.875879939036984	1964.6268043518066	19.84183925495441	1970.7551798820496	25.41432815023518	1958.4667267799377	1.45022768	1960.0035293102264	-2.37158199e-06	1961.5320355892181	-0.01692047536	1963.0836126804352	22.03548
1983.0790977478027	19.90895498668023	1980.0078716278076	19.747672635459125	1981.5368480682373	19.881092583152533	1978.4706978797913	19.835684407884358	1984.6157326698303	25.325783800553484	1972.291891336441	1.44605438	1973.8345019817352	-3.23800353e-06	1975.3935430049896	-0.01341888028	1976.9366302490234	22.15060088888889
1996.9739627838135	19.89894421683545	1993.8834552764893	19.715603043683398	1995.4305715560913	19.857428403016144	1992.3430099487305	19.8194181682699	1998.5183970928192	25.216365644364686	1986.1624641418457	1.45309367	1987.7111287117004	-2.34464878e-06	1989.2522621154785	-0.015052972599999999	1990.7963893413544	22.31496088888889
2010.857334136963	19.90608741554088	2007.767344236374	19.719950900198096	2009.3262672424316	19.864968111670457	2006.2292120456696	19.83348348799522	2012.4058065414429	25.174675150124067	2000.0583109855652	1.45203636	2001.5958964824677	-3.06292647e-06	2003.1405816078186	-0.01528640464	2004.6885876655579	22.294294
2024.7529430389404	19.89771120893001	2021.6665880680084	19.70242046027359	2023.2055640220642	19.860005136872026	2020.1391823291779	19.80474014928616	2026.2864854335785	25.320765790969983	2013.9433665275574	1.44737928	2015.49445438385	-2.9731459e-06	2017.0496604442596	-0.01701028236	2018.6052482128143	22.19616
2038.6208546161652	19.907304975263774	2035.5373435020447	19.72381480247667	2037.0788040161133	19.872484637141554	2034.002311706543	19.826242325014327	2040.146621465683	25.29964697939137	2027.8177461624146	1.44300944	2029.3765230178833	-2.4613791e-06	2030.9232695102692	-0.01178485488	2032.456726551056	22.259511111111113
2052.4837441444397	19.89123726579498	2049.415690422058	19.71552581709232	2050.953964948654	19.852823226915202	2047.8868789672852	19.825282155702645	2054.025754928589	25.26305711632062	2041.6977615356445	1.45253357	2043.2424890995026	-2.38954863e-06	2044.791523218155	-0.0199013362	2046.3392224311829	22.24142177777778
2066.336570262909	19.90098035196689	2063.2585532665253	19.7162079853019	2064.7948117256165	19.863377283350058	2061.7170050144196	19.828430377642405	2067.8864879608154	25.331281450111536	2055.5558412075043	1.45379915	2057.096274137497	-3.72732735e-06	2058.638672351837	-0.01797993476	2060.1765542030334	22.320604888888887
2080.198061943054	19.88569514801897	2077.131377696991	19.70435370038516	2078.66997051239	19.84896197941396	2075.603217601776	19.807932145817507	2081.736205101013	25.355182995696975	2069.423918247223	1.42516023	2070.969696998596	-3.26942409e-06	2072.518682718277	-0.022271612960000003	2074.0678091049194	22.21070177777778
2094.0931556224823	19.893911791056972	2090.9883654117584	19.71333515598767	2092.5303666591644	19.849579779271636	2089.457822084427	19.84236181160365	2095.618962287903	24.850446167741858	2083.2888889312744	1.45681249	2084.8462998867035	-3.00904707e-06	2086.398001432419	-0.010545766239999999	2087.9350497722626	22.22220022222222
